isFraud,TransactionAmt,TransactionDT,ProductCD,card1,card2,card3,card4,card5,addr1,addr2,dist1,dist2,DeviceType,M1,M2,M3,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
0,23.485,8761711,H,17726,132.0,150.0,visa,226.0,400.0,87.0,,,mobile,F,F,,4.0,5.0,2.0,5.0,1.0,69.33452159632179,46.9429103740626,5.9239754933534075,,33.97959265095777,-0.5961492689212285,-0.1951824752114414,0.8974359647620093,-0.07987515261547763,2.8412865467701405,0.9907966747503798,-1.3530628783752072,-0.5073540171988996,-1.5451918211614106,1.297401894644668,0.9398173948648243,0.3635538678539939,-1.7592188184406707,0.003980249035463047,0.3807891167505845,-0.8999144027204705,0.5965741042829198,0.8896024660134559,-2.9034826075964917,-1.215577887155052
0,84.313,12889143,W,2627,135.0,185.0,mastercard,142.0,,87.0,68.66584704810234,105.55427757777431,mobile,T,T,T,2.0,2.0,4.0,6.0,2.0,2.617070298308413,2.7760870197861265,16.69319312322613,16.580382117079544,55.1138806144825,-0.4881322436090052,0.21706203186183215,0.3094267374780999,-1.253484155670488,0.7600490966725783,-0.26567948532106045,,-1.0597009623060327,-0.12076683744893987,-0.12662711580189945,-3.3779597479200514,-1.4830883764477,-2.981653408180459,0.5080612609121447,1.7325354678963618,0.38831935712192966,-0.13605168966996717,-2.7526278114961964,-0.889884658837662,-2.3607038332669403
0,5.934,11121174,C,14819,174.0,150.0,mastercard,162.0,,,38.872971816999524,132.2295373901576,desktop,F,T,,0.0,2.0,4.0,5.0,5.0,84.03379465026194,2.8960293982908376,81.32310225565955,69.345183984958,13.267649697432388,0.7258166301814699,2.240490456151358,-2.183555810982018,-0.5393643365986074,1.9465090201672992,-0.2829306253714171,-1.751779585308806,-0.35802974236811647,1.532845012698238,0.4387214414888639,-0.5513202437693909,-0.617235491087294,-0.3772608317243284,0.9760374735493185,0.5885544099973173,0.8056848244690015,2.4996174734909387,0.6169756699510431,-0.45083184420119854,0.08388694139770275
0,22.7,11004601,W,16151,484.0,185.0,mastercard,150.0,332.0,87.0,35.73416943812767,7.134832458322905,mobile,,T,F,3.0,2.0,3.0,1.0,4.0,25.913979875896924,,35.129168895279,34.00241491333911,11.242356721535641,-0.002569021160141363,-1.3565502834686476,,1.475447824410079,0.4713417654776443,0.4777913022830042,-1.1103308956761573,-0.07030650783265809,-0.4300455607676354,-0.02923640460170118,0.8852108416699283,0.8422145744367481,-0.5583457240708574,0.8350874544199889,0.14756616859422841,0.5067205220117904,-0.31521303214339613,-0.7141443104952302,-0.8730170897733973,-0.2736285164520008
0,21.296,8414689,H,16773,,150.0,american express,102.0,,87.0,32.09809941195903,,desktop,T,T,F,3.0,1.0,2.0,2.0,5.0,34.87773727721973,12.434638044420211,7.375965011612974,,33.33738568774321,0.45217807209932875,0.2880431169396931,-2.118407536679751,0.3658690880335839,-1.9491670399915808,-0.643148069174804,-0.8582878220530888,0.14780979775985,0.6003100858495106,-0.7125606522705329,0.4129575814618293,-4.380799198749937,-0.648301205128296,0.12006479869831846,1.642090884673815,1.5116574413787667,0.8652630730135233,2.775681559156675,-2.475061256197287,1.5165710668723775
0,47.966,929347,W,10164,144.0,150.0,discover,142.0,337.0,,0.999969864410467,300.95940854266695,desktop,T,T,F,2.0,1.0,5.0,4.0,5.0,34.9588019306058,,3.742610653028499,97.5540201391554,,-0.5975214349755922,-1.6401022501612672,1.5757753236331533,-0.4649674013568022,1.244261300996408,2.151015950148893,-0.3881638631501648,1.6868107883493573,-0.6792890761592154,3.5871154167564616,-0.08651640877191953,0.010391460251046246,0.45633728398710094,0.6029857100593763,0.5573769368980673,-1.0332268879577122,-0.79123237591717,-1.7622987288717122,-0.4467750699448215,1.275173832467824
0,37.243,2866494,C,9287,484.0,150.0,visa,166.0,313.0,87.0,120.31215426758084,,desktop,T,F,F,7.0,3.0,1.0,2.0,4.0,3.6956664145936733,45.42068155598958,2.1393189608903374,25.956488109934718,34.78593671176779,-0.4846610704553349,0.10320047027252398,,0.6751132373126493,0.6386085348945736,-3.0329445716372945,1.3333285447421142,-0.8147477183556404,0.15590183528475432,-0.8772109127588213,0.33630299013330806,1.3977002332692392,1.1254765571310945,-0.5324398906426945,1.2158744260876115,0.41928375534680534,-0.3252451364371036,-1.4975529065755067,0.11686341148720242,0.06569018329971069
0,39.357,11572003,S,10922,475.0,150.0,mastercard,162.0,112.0,87.0,,13.787970128867881,desktop,F,F,T,3.0,5.0,4.0,5.0,4.0,43.749689605153876,24.92393860242357,,146.98611103851277,14.315708273765182,-1.10901740378014,-1.4825502978647254,-1.6494414839674785,-0.09183422520798894,-0.1946177902150276,0.8415481106558739,-1.2660489102498034,-0.09636484311895177,0.2743468163597514,0.7846353239014237,1.3739966092222122,-1.1084577737602912,-2.073948565823004,-1.7253226914469633,-0.7590208988391566,1.0202683868905285,-0.6108516047820844,0.47721534248010994,-2.6079668250298744,-1.9954212013092443
0,38.197,4862259,R,16542,553.0,150.0,visa,150.0,,60.0,,,,T,T,T,5.0,8.0,0.0,7.0,3.0,,71.4524902938751,,105.83700391384971,,1.0215667469915357,1.3392535598018607,,-2.469681612929318,-1.3654049137354538,-0.45288074377555587,1.3103855273143044,-1.1137342081714448,-0.905724876463984,0.13724964449992857,0.3258519070728639,1.2845170613723953,1.3804096270163644,0.3746815505811178,1.7158660468991453,2.969735104987741,1.2742149120299413,-0.9267268977551408,-0.5486425843887863,-0.6761308124012337
0,45.612,11270563,W,15734,584.0,185.0,visa,224.0,,87.0,,,desktop,T,T,F,6.0,5.0,3.0,5.0,3.0,37.312006546214114,,,114.51391584668815,93.81162978513895,-1.2662302731542068,-0.5658651679870865,,-1.3663642082277512,1.412206177894413,-0.722776604599362,-0.04719939588707804,-0.0029211211292852627,-1.211625328000215,3.096843779562021,1.4758225715086664,,2.420117900987435,-0.23745040767567446,1.0216821062776513,-0.9041980090951662,0.6821442155852729,,2.308905352447807,0.47260550286444025
0,72.684,5333524,W,16895,141.0,185.0,visa,102.0,316.0,87.0,4.682795429157942,318.47709327894967,mobile,T,F,T,1.0,3.0,2.0,2.0,2.0,7.090736757476878,113.20999309893787,39.416521587826026,38.31990962715122,39.64872671540741,-0.7381332646209595,1.7141605439877854,1.2654779857147582,-1.6867804855642268,-0.9748136657656322,-1.6528277346011964,-2.433983650148022,0.7198806001777392,1.378207081763497,1.4152103547494475,0.9740873169588817,1.4579817479293475,-0.31914276524090857,1.7132002922759042,0.5496416829312984,-1.3777028460897331,-1.2588073506793986,,1.8468759462977908,0.977227239553022
0,51.131,288904,W,17474,361.0,150.0,visa,150.0,,87.0,109.42151739154488,210.713430656426,desktop,,F,F,2.0,5.0,3.0,4.0,5.0,33.15659324903466,63.68956225913465,,65.20921584712595,,0.3561136251114569,-0.07924147550891616,-1.1099069217359434,0.9381248573399651,-1.3477302371085618,0.6231646166799101,,-0.5288032409348503,2.8536095730083426,0.6380928198615964,0.2785327339529875,,1.5199228039092025,-0.41694423158694877,0.1306841228798717,-1.3943835885466762,0.5275923384817593,0.26122146716948474,-1.2279061295313227,-0.5938525544176206
0,34.608,10546069,C,11600,507.0,185.0,visa,102.0,137.0,87.0,,270.8988349714957,mobile,T,T,T,4.0,6.0,1.0,1.0,4.0,80.74195476028936,80.13442970335355,,115.03631514279662,41.08680882127746,-1.3460167950430955,-0.44873832760211013,0.7770738342569993,-1.315466045689145,0.25760144132536783,0.10111465266528777,1.692772174920402,-0.7240453908620264,0.8086552893472094,-0.8942195215363209,0.37972837876451393,0.24352646184117752,1.0037411062082804,1.5651436281360354,-0.17845126117866483,2.592403202541617,0.7834697815589827,0.17607578034132731,-1.6333453242205744,0.7167125567184831
0,64.172,13886097,C,5403,,185.0,visa,100.0,215.0,87.0,7.568264031414401,,desktop,,F,,2.0,2.0,3.0,1.0,5.0,50.5563209717451,16.183536014863762,,27.108419157175305,170.3717445155732,0.589868894221325,1.7458473750032184,2.5546780803586375,-1.0194278155641416,-1.7562386776516887,0.7169377869551723,-0.518485391373222,0.9811861160588248,0.030067167391457508,-0.09204322154822464,1.0955386988537723,0.743885799139043,1.004493149453119,1.2889139973532806,1.2065974500410814,1.4632775810155636,1.3060977056097631,-0.3100654212797944,0.9153316667791251,-0.7337429280563714
0,94.02,6983873,C,3562,398.0,185.0,visa,226.0,211.0,87.0,,,desktop,T,,T,3.0,0.0,2.0,3.0,1.0,11.580549582897664,50.10903200504358,50.14976172405892,20.378380434367614,68.62927879036914,-0.7143517454758268,0.5914973624048956,-1.06666912608172,-1.6695442263797622,0.4721824494084332,-0.47516267471559664,-2.465723693135267,-0.34058029595403894,0.1481325868828149,2.609236275479807,0.9123058320584609,-1.8400337528360968,-0.8242780083460379,2.330527679831279,1.0708483664452078,0.28692982260632954,-0.035288199378973914,-0.36715720833647286,0.8695714507600348,-0.5998524690171315
0,27.101,2130887,W,16260,145.0,150.0,american express,166.0,180.0,87.0,,15.75471996840726,desktop,F,F,F,1.0,5.0,2.0,4.0,1.0,16.4571500254834,2.7920923835121685,64.59599247391604,11.556420383388556,17.483761928054413,-1.5876557412370111,-1.129276357208275,-0.6966318282218866,-0.047152570933818506,0.5450405027088592,-1.2868052221628432,-0.49904533337145585,0.8240256864897445,1.647357454349648,-1.2459527562875323,-1.1484094544777894,-1.3513067544214126,0.2181920576937583,0.018261285876059415,1.1083033571856666,-0.08480530729935155,-0.5525525967479327,0.5988227099145735,-2.222239496820213,-0.7277750336599623
0,42.374,6497548,R,3589,250.0,150.0,discover,226.0,259.0,60.0,134.47255553594704,,mobile,T,F,T,6.0,2.0,0.0,1.0,4.0,17.672815954090368,,,4.5937478774458125,22.946609006513818,-1.3284952364476639,-1.027736359709533,-0.4654923744488687,0.9537658618142352,0.6342831282644444,-0.9710562180485076,0.40876080631482314,1.700559117014661,0.47601013035362955,-1.5680129576879231,0.17265239925932882,0.3485199375719866,-1.2453745978084296,1.0655591426827382,-2.4950247772496,-1.9474324650325394,0.8449742046180538,-0.47614067633441787,-0.33069513938440864,-1.9104133650614723
0,127.194,14945472,W,2196,589.0,185.0,mastercard,,217.0,60.0,9.2720524246283,,desktop,F,F,F,1.0,1.0,5.0,6.0,8.0,54.53703732508694,,164.71304448707087,89.03112385795784,,0.15415239226961625,1.3185042048519207,1.9695445498598436,0.2559210976189455,-0.20043974231882863,-1.3038360007422718,,-0.9235323541198655,-1.3660821311258238,-0.5190330691957256,0.526989983973371,-0.4774411023534431,0.4617485173737442,0.38611558745681884,-1.7376148398897455,0.08556935427155092,2.3573329574065163,0.4846691294959536,-2.0445051661276077,-1.1430989522637598
0,16.569,5011598,W,9029,462.0,150.0,american express,150.0,328.0,87.0,,114.50728665949275,desktop,T,T,T,6.0,1.0,4.0,2.0,5.0,37.76762117246645,55.23524940987986,,10.36933440211461,73.73845476602294,-0.47136107929871807,1.1889526808824693,-1.9912482691510063,1.7520526422645346,-1.9183511152334758,1.6972054673094357,,-0.007661035456738141,-1.0319322426199058,-3.1181316078035115,0.595728594497564,-2.243231431621067,-0.4748433904128144,2.4329215338808607,0.8720215578385105,-0.5026233235104207,1.3341674896770856,0.6053849690913607,0.4250707512992667,-0.7435565543027371
0,226.837,1180909,W,13634,230.0,150.0,visa,100.0,124.0,,35.133599569715386,,desktop,T,F,F,1.0,5.0,3.0,5.0,3.0,2.040166563532643,19.313537891684803,12.264947438153937,169.87404478589505,33.13774105336307,0.4108855182331998,-0.6282988883083017,1.1483523044392092,0.4769863865818138,-1.1275944310197965,0.798260275506856,,1.0365966086317977,0.6735609848058516,-0.13081737949093836,0.9856337768185264,-0.6642650955533772,0.0817845384364372,1.3868848633654411,0.9440946150847346,1.4735614086479707,0.7710382313589366,-1.2638529359829833,-1.3542936320435994,0.7636541676098054
0,13.393,11960747,R,13504,594.0,150.0,visa,102.0,167.0,87.0,,,desktop,F,F,F,5.0,2.0,4.0,2.0,8.0,18.229107004841683,12.288644552743921,,,13.479708766184368,1.14272727171633,-2.0645509301424028,0.06784692677948162,-1.1279444306069646,0.7501939665164552,2.2152913436446693,2.9149187496761626,-0.43358168369915556,-2.9585201161292565,0.25276761291773947,-0.508889897865913,-1.6989849150702405,-1.3575635135917103,-1.8952312945829797,-1.0954865959560558,-1.973733463645687,0.07758587478415395,-1.2546367657583235,0.551545238258298,2.7245967813588154
0,32.759,3767977,W,5320,201.0,150.0,visa,100.0,306.0,87.0,,32.677558034986255,desktop,F,T,F,1.0,3.0,3.0,3.0,6.0,11.074060815254972,46.70720771692218,106.19287393137392,,13.321017750755928,0.0738538731032204,0.09648708854468079,,0.34286551732104653,-0.17196465078894926,-0.08861454787823714,-0.7704974827063807,1.319158108639201,0.43355111857195544,0.5899635473663372,-0.36956993724257686,,-0.06951498438975233,0.5254242431201149,0.9493827815645263,-0.17985625323017165,-0.2701889142805969,-0.10711044923784058,-0.5303996707646244,-0.5318433612151826
0,19.007,663017,C,9523,289.0,150.0,visa,138.0,234.0,87.0,120.33812728987283,,,F,F,T,2.0,4.0,2.0,6.0,3.0,10.738771673045136,2.7248354084402866,,12.478422227587838,29.604981885273784,-0.42438363566713827,-1.117407596880071,1.2350217511026298,-0.46795909695184873,1.770214708323947,1.8371890955222954,0.9187130725576341,1.1844640884906377,-1.5674656561717715,-1.5598213081441148,1.8160893969576763,-0.420921760515668,0.46392499470548754,-3.408155206442753,-0.7165648273365236,0.02293224406328091,0.851969110769956,,1.6231912194594478,0.8859199407101274
0,320.26,10761409,H,16205,322.0,150.0,visa,142.0,266.0,87.0,,15.717324099025449,desktop,,F,F,4.0,1.0,3.0,4.0,3.0,95.16721691386843,73.30882003070863,,20.823305539640373,58.57091233443002,-0.9045893527403732,1.5152554890949297,3.0117276491734866,1.2210303725622682,0.9546118229722147,0.849291065141527,2.0399975517351443,0.08466395962011843,0.2581007451030366,0.49520623993680646,-0.19313445224338766,-1.1203334815508095,0.09830192345736213,-2.8647737655100944,-0.006575169296728112,1.4355253224590474,1.2393764161033234,-2.073855337446588,-0.11091060326908002,-0.3892598407531943
0,28.417,5318289,C,14597,413.0,150.0,visa,117.0,125.0,87.0,,,desktop,T,F,F,1.0,2.0,4.0,5.0,7.0,37.48306516368307,180.23342975866572,,52.34467091575795,26.97385792401566,2.2159706073450782,-0.382708575593471,-0.9764766787499622,-0.6851869135755717,1.020504685467452,1.458432795779629,0.36158595387662923,-0.4729690019143925,-0.052686434956393156,1.295415772384649,-1.2234095291700993,,-1.21941962772764,-0.3980668720578057,-0.3000482469887952,-1.220356978531683,1.855273831231639,-0.23204399394934466,0.7567865837528119,-0.306941187891521
0,28.481,2208919,C,16584,231.0,150.0,visa,166.0,201.0,87.0,52.968780714882314,,mobile,T,,F,1.0,4.0,5.0,4.0,5.0,109.3819796756724,,,12.721676084342498,13.125406310217246,1.323852047863652,-1.4359504279669395,1.0502794425544109,0.6478041709447053,-0.6542320765072965,1.8821261450904612,1.0654825161993893,-0.6857153015140706,-1.9427970373859453,-0.6779591662861031,-1.269945165343248,,-0.16399369926421167,-0.9504447997199112,-0.26719531380394546,2.537971222769246,-1.4367642174013096,-1.4541142866511312,-0.7745967731902793,-1.3354884328065209
0,32.019,921338,H,14086,230.0,150.0,visa,162.0,,87.0,,69.93040855765744,desktop,,,T,0.0,2.0,3.0,3.0,2.0,19.914279443568354,36.89659586175666,,83.65737123369425,2.565206738092753,-1.2303769687895645,0.22750176262238403,0.6180574182203439,-2.9853777263800727,0.05469168844994085,0.21399185618471095,,-0.5585673708137964,-0.916655967188388,-2.398557803836824,-0.8370502611190322,,-0.3769523096368807,1.8520205478568366,-1.8834178614996628,-2.33894914477991,-2.7124700572456155,0.3591450205473301,-1.11865525877568,-2.850981524882666
0,48.718,2947034,S,2549,435.0,150.0,visa,142.0,108.0,96.0,102.31106273177637,,desktop,F,T,,3.0,5.0,3.0,2.0,6.0,24.533763012437596,25.10649406512846,26.051383718873378,,140.6809124490078,-1.6340550508181468,-1.2276654577800012,,-0.41483494498631335,0.005139654846239178,-0.9243036413985878,1.0593462873064434,-1.0516227336763617,-1.2752140332243977,2.072089444631277,1.421468267065677,-0.7047165899499295,-0.5059236719617278,1.4867658941106145,0.9570404611952615,-2.709971194886216,-0.8193481072523388,2.1176720013406056,-1.1631706575854015,0.2945445770065224
0,33.262,2400505,W,4461,202.0,150.0,mastercard,142.0,304.0,87.0,107.81029831480299,,desktop,F,,F,3.0,2.0,2.0,1.0,1.0,2.3300796976554956,39.16179001563924,4.679873547278274,,,-0.35427483473496396,-1.9605405163051732,-0.2575719131771249,-0.8572227808388131,0.6712105908615659,1.901748851645661,,-1.7709137831029333,1.4683331385390443,-0.6329231796631752,-0.22650975955718836,-1.1760972579716313,0.7161524262497106,-0.34831674636454546,-0.3038630659132899,1.0229426112241318,2.535103817517209,0.6517017430725421,0.16317076564445163,0.22926297171616405
0,39.662,259176,W,3873,171.0,150.0,american express,150.0,120.0,,,,desktop,F,T,T,2.0,3.0,5.0,1.0,2.0,52.66243835186379,,,7.265737337414578,409.34070585819427,0.38774043172049916,-0.2424259521130649,0.1461010002007325,0.8341964598298054,0.9151816802473546,-1.4090594504966119,0.9077598279654016,0.3288983308954943,-0.6234163972610071,0.9365999431795105,-1.423684229862318,-1.0108731707792222,0.47010932854086956,0.8115387679199567,0.1207721501659416,0.785828913026766,1.9054328044465374,0.33724759968232904,1.5367702017410316,0.2934425509887287
0,1.866,5819587,W,3256,174.0,150.0,mastercard,138.0,474.0,87.0,26.637964129755673,202.64119895434263,desktop,T,T,F,1.0,5.0,2.0,4.0,9.0,9.929437677528053,7.100542045056958,,25.64090210940534,,-2.001216686296084,-0.33341635145864934,-1.5245452600081044,0.7535990013526102,0.326703999568115,0.2611137078895049,-0.6862173332430018,0.5239922671036805,1.4013763431029553,-0.991847952100039,0.07404922562171377,-1.5790886344536166,-0.20131179211182076,1.2155464750134028,-0.17847893486709823,-0.6162332863907767,-0.5940478140382961,-0.1960854356896603,-0.6141306803136903,-1.01077846535755
0,47.061,12868410,W,15594,264.0,185.0,visa,166.0,115.0,87.0,173.65914576555636,44.42884160911984,desktop,T,T,T,4.0,1.0,5.0,8.0,5.0,,168.33561806410714,0.6726443984215886,182.77689676209337,71.21409796213482,1.0662412048997387,0.14804401588707836,-0.8272608853218704,-0.19081641879999828,0.9021768184340337,-0.7242263117259825,,-0.1286155447633635,-0.5700617157963513,1.3344719423448377,1.0602772689451319,-1.0376861642661994,2.2767134381071177,-0.26038689077639915,0.13672372766622368,0.3517533179099713,-0.005093123287656835,1.437099982724787,1.7127007914716115,-0.5429096830198139
0,45.423,6207278,W,12999,116.0,150.0,visa,224.0,,87.0,128.78191234323162,191.2549432244201,desktop,T,F,T,5.0,3.0,5.0,3.0,4.0,4.91178722632451,36.98104266111575,11.645956516612893,54.81698845832166,,-0.017426964533404397,1.0130971956778523,-1.2873282067928924,0.8510432124032264,0.9399382880754344,0.8098938393534375,2.888599512716219,1.7354991807544449,0.23676136480273385,0.31073632803929946,1.1745809390956148,-1.595193883309281,-0.13891677168908415,-0.13976740719125672,0.2969472653305533,-0.3459715786527678,-1.2004263131449835,-0.7237652951921582,-1.3688691800707962,0.9109377391214465
0,113.831,668174,C,16533,117.0,150.0,discover,102.0,308.0,87.0,22.265484039736492,269.2905104147785,desktop,T,T,F,4.0,2.0,2.0,4.0,6.0,97.14144923414682,26.654508141355088,,2.102522640188189,,-1.4013714268678648,-0.4275439295473719,,-0.25747562471334995,-0.9274943661997237,-1.1022700832554415,-0.0764776105267946,-0.1499874418079955,-0.052779982949507497,-0.5965048284513299,0.6193110246303648,0.3590020970164558,-0.956750679778985,-2.1900201111837463,1.7793652407116485,-2.1137886647156043,0.6354178902454887,-2.292315383479365,-1.9809856564015473,-0.4834523128169403
0,145.206,13722209,H,6446,461.0,150.0,visa,226.0,111.0,87.0,103.66567584123328,62.23595280615746,desktop,T,T,T,3.0,1.0,6.0,3.0,5.0,,155.2088993461611,,17.248927045346456,9.75736931479967,0.47084386360127917,1.3189456307038239,0.20240970717308132,-0.40721792564603887,-0.890642636775913,-1.6230318407071451,2.2360170630173744,-0.1723519724940411,-1.288788748452471,0.5530558078738126,0.10988291883013677,,1.9365571499751018,-1.3951167581603554,-0.41807725269456636,-1.169312341154568,2.443809557065706,-1.9848474613222655,-0.20162839825944034,0.4171661860697306
0,37.753,9869521,H,17657,370.0,150.0,visa,142.0,349.0,87.0,61.051245179654615,,desktop,T,F,T,2.0,7.0,4.0,1.0,4.0,2.4107822196469852,1.2995419494262028,,190.76869575685828,15.823499847616523,-0.5372135047723428,0.6647887616919601,-0.34063957084299273,0.40340659758786923,-0.6446698852979994,-0.002880383783067302,,-0.10016950944229848,-0.8966599546118764,0.3525649855295372,-0.4506837101221856,0.46048897321654847,-0.21782844086779327,1.1347361530353433,-0.24016419443387577,-0.15864248566256853,-0.3242842096677887,-1.6763234964512088,-0.6360384090330511,0.77838813180403
0,93.187,15000265,W,16833,172.0,150.0,visa,102.0,250.0,,63.81256113978627,,desktop,F,T,T,1.0,3.0,6.0,3.0,4.0,14.132344158765667,,22.172623214679888,45.98125400994494,,-0.26336651122889027,1.2561502245645342,-0.2484961046562574,0.4076166746037085,0.008092971021961525,-0.5819623547241356,1.705136973803416,0.4142947902167631,-1.3558118787725153,-0.2853300541080986,-1.4586255800134982,-1.6958176148180562,-1.1017489543493837,0.4375671754553006,1.0472078131633136,0.89720964526193,-1.233919428076335,-0.224194509812289,-1.242747434854665,-0.9382260608306404
0,16.586,9092132,W,2802,227.0,150.0,visa,224.0,,60.0,5.626707161971762,,mobile,,T,T,3.0,4.0,3.0,6.0,4.0,10.692396811794742,,178.09398835602116,47.62019393760203,105.2926269256032,-0.6453706383017633,0.03353865012824847,-0.6566728376983624,0.023920483356582,-0.16829746188460387,1.3537926369508628,-2.971201054708391,0.24405244751342953,-0.13436950905082135,1.6286854667502604,0.5759263423244354,,-0.3551370779797475,-2.8296235321979832,-1.0444638080325164,2.7606496323728846,1.6774941973267055,2.7760037782357863,0.8777514983552338,-0.34706416192320905
0,89.176,7464433,S,15764,438.0,150.0,visa,142.0,343.0,87.0,,,mobile,T,T,T,3.0,5.0,2.0,6.0,3.0,77.13611126487135,20.532066879672573,25.830722898753987,38.57443118938078,,-0.9534079911624076,0.6356663830219799,-0.01801288182080482,-0.19455031573451445,0.41197974819409144,1.6418993624504608,-0.043401642628608725,-0.34717783796175083,-0.5165449805283396,1.3067207977576647,-0.03131299659702839,0.13922546669075217,-1.716951565557092,-1.622724626252278,1.2300660488066266,-1.1178448339082423,-0.14034862834234416,-0.7633908795242123,0.648126976813224,0.3650903846808571
0,26.703,7993037,C,2882,501.0,150.0,visa,102.0,129.0,87.0,,,desktop,,F,F,2.0,2.0,3.0,5.0,3.0,51.37155949840801,44.077539914765644,,44.46161407310713,28.743574893963686,-1.0665991655620803,0.6850649224560553,-0.6289658879670534,-2.1188130224510093,0.13012864882587108,-0.12423779878823712,1.5909373211211049,0.9375200774497593,1.8746236311405715,-1.2304801514090293,0.45264100132362395,0.3720504764993405,-1.6034857887106744,1.8263719256829796,-1.9177158859474355,-0.8281662960466428,1.9100239184588736,1.39279734185181,-1.1480542714942696,0.688723466347186
0,15.391,186630,S,8671,534.0,150.0,visa,150.0,343.0,,117.08965435169283,65.28996557907344,desktop,F,F,F,2.0,1.0,3.0,7.0,2.0,30.125623101330692,3.268738002073604,,165.70097372387224,70.00168679993608,1.5013335765072027,-0.6652706758476472,-1.313665530463004,-0.80198253049047,1.135398856546888,1.1196239621814876,0.10278045356178768,0.2554886379806342,0.5499250749519137,-0.14931731535984955,0.86233417264421,1.171710187502762,0.7904232367340573,-0.08060570020414734,0.32611481177142854,-2.76675832382552,-0.7161520173150279,-0.1539121604660779,1.415062201554667,-0.17534705175556237
0,37.825,5888439,W,4073,,150.0,mastercard,142.0,366.0,87.0,80.42947593543857,71.8685190001699,,F,T,T,2.0,3.0,6.0,2.0,3.0,11.801280189194342,47.70161524269525,1.374881517792253,22.053502387993397,,-1.1371064403306987,-1.37193591162985,-2.485284849529263,0.22475414556323842,1.709244324329354,0.7282759702830007,-1.2769118173545801,1.7930409306371131,-1.4727139399214286,-0.8896921253653404,-0.8103108550468819,0.0926160756990178,2.118814003348772,0.16487620606628398,-0.7717962404237079,-2.977821060186974,1.3159781551352947,-1.3789728883130565,0.2712939750411653,1.7869790161307955
0,157.658,6920295,W,10868,523.0,150.0,mastercard,,238.0,87.0,167.0475175096827,,mobile,T,,F,5.0,3.0,5.0,2.0,3.0,,11.817243136509038,,,49.52803419219918,-0.3120176910773095,1.7393467042592514,0.14128475825412615,-1.7348055480491165,1.0017518648375017,-0.8180003083779576,1.0208662013016256,1.5068028083982115,0.3868860569733282,-0.10494791650031408,0.7012613536612783,,-1.3559611664599414,0.9653142336518025,1.253822072680638,-1.8046234722634569,-2.2825471243554087,-0.7534427099153682,0.5070729624921151,-1.5180331986488749
0,52.61,4719314,W,1300,313.0,150.0,american express,,342.0,87.0,139.0752999476449,,mobile,F,T,F,2.0,5.0,6.0,3.0,5.0,4.5313346911248535,43.48899381141642,10.20264672769189,152.9818849573412,41.64167361888675,0.9049960521940733,0.23727278740137012,1.4181521412750433,1.6658780612481623,0.4872317521191769,-1.89899540704408,-0.2267833770226395,-0.24468796915549187,0.45830360395684017,0.8337644874266198,-0.08070427620513766,1.0735891116576117,0.8571013774401445,0.24499243690430572,1.2903437607288795,-0.9918722243553022,1.3345265895271359,,-0.1695311330174023,-1.3390676396157186
0,171.887,13032834,H,15400,249.0,150.0,visa,,115.0,87.0,,,desktop,T,,F,5.0,3.0,7.0,4.0,5.0,6.840227278894837,7.967776326632356,210.21055798777329,78.34554975671865,,-0.17014293084583237,-0.003904990088319849,0.14678614657176087,0.7767523755644694,-1.1078769834450204,-1.3293361163906894,-0.8371758617805837,-0.7452608881255844,0.9507611529841388,-0.3987988221749937,0.5310083590786975,,-0.920959283275829,-0.9437627317642475,1.6139278324485506,-1.0521243085182659,-4.159565302781702,-2.5254103071861493,0.6210339549693099,1.6477224234627141
0,22.786,14886167,W,9097,388.0,,mastercard,150.0,448.0,87.0,164.1891418049171,10.399401852334982,mobile,T,F,,2.0,4.0,5.0,6.0,6.0,15.460606718713093,0.9014658295231298,,23.484129388812015,47.969193664483385,-0.010013534392631356,0.2018156475258047,-1.226670557036531,-1.4241309943451463,0.5721670371543097,-1.11684269882467,0.08504541394534566,1.6509783507936746,1.524894657710362,0.5657540198916376,-1.2734698554699742,1.5908301532560793,-0.11343575277361659,-1.5820739319937283,1.0564598569445773,0.27405020202388564,-2.02174582359956,,-2.086755645555258,0.836107377329334
0,114.786,7481822,W,15813,162.0,150.0,visa,100.0,467.0,87.0,,70.38518870531159,desktop,T,,T,6.0,3.0,3.0,4.0,5.0,55.820133359734584,4.998652560679437,,41.49834579026643,118.5984773698135,3.2665236769977115,0.7019057384223402,-0.039414197210831454,0.07865611943072283,-0.23220325257389227,0.4558156273567607,,1.7749128720034197,-1.1203305552368232,0.17528704342599188,-0.4436932214868684,2.205453541267824,0.02223140319923442,-2.407340102379617,-0.004230781435967342,0.9850900157733238,-0.45642658607867775,1.4575661161789473,0.08998686337416374,3.2550532909772762
